name_last,name_first,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs
Rowan,Jack,121500.0,rowaj101,rowanja01,rowan-001joh,1011250
Hensley,Clay,454535.0,hensc002,henslcl01,hensle001cla,4593
Pérez,Antonio,407815.0,perea001,perezan01,perez-004ant,1708
Feyereisen,J. P.,656420.0,feyej001,feyerjo01,feyere000jp-,16610
Hodkey,Eli,116012.0,hodke101,hodkeel01,hodkey001alo,1005890
Yingling,Joe,124670.0,yingj101,yingljo01,yingli001joe,1014347
Mangan,Jim,118229.0,mangj101,mangaji01,mangan001jam,1008054
Rosscup,Zac,573127.0,rossz001,rosscza01,rosscu001zac,9419
Selsky,Steve,592731.0,selss001,selskst01,selsky002ste,12957
Catterson,Tom,112140.0,cattt101,catteto01,catter001tho,1002087
Johnson,Lloyd,116608.0,johnl102,johnsll01,johnso003llo,1006483
Stringer,Lou,122880.0,stril101,strinlo01,string001lou,1012621
Schultz,Buddy,121885.0,schub104,schulbu01,schult001cha,1011627
Wensloff,Charles,124086.0,wensb101,wenslbu01,wenslo001cha,1013778
Kilby,Brad,489020.0,kilbb001,kilbybr01,kilby-001bra,9823
Poffenberger,Boots,120642.0,poffb101,poffebo01,poffen001cle,1010410
Font,Wilmer,521655.0,fontw001,fontwi01,font--001wil,5257
Roberts,Leon,121281.0,robel001,roberle01,robert002leo,1011040
Davis,Steve,113138.0,davis002,davisst03,davis-003ste,1003081
Hoplins,,818965.0,hoplu101,hopli01,hoplin000---,nan
Henderson,,819080.0,,hende06,hender044---,nan
Tincup,Ben,123351.0,tincb101,tincube01,tincup001aus,1013073
Scott,,,,scott05,scott-065---,nan
Reynolds,Dick,817572.0,,reynodi01,reynol000dic,nan
Massey,Bill,118405.0,massb101,massebi01,massey001bil,1008224
DiLauro,Jack,113361.0,dilaj101,dilauja01,dilaur001jac,1003296
McBride,Matt,473724.0,mcbrm002,mcbrima02,mcbrid001mat,9373
Terwilliger,Wayne,123206.0,terww101,terwiwa01,terwil001wil,1012934
Janssen,Casey,445163.0,jansc001,janssca01,jansse001rob,7355
Zwilling,Dutch,124791.0,zwild101,zwilldu01,zwilli001edw,1014467
O'Rourke,Tim,120062.0,orout101,o'routi01,orourk003tim,1009845
Martin,Jack,118341.0,martj109,martija01,martin005joh,1008171
Guduan,Reymin,594056.0,gudur001,guduare01,guduan001rey,13058
Weimer,Jake,124044.0,weimj101,weimeja01,weimer001jac,1013738
Chaparro,Andrés,665953.0,chapa002,chapaan01,chapar000and,nan
Breitenstein,Alonzo,111419.0,breia101,breital01,breite001alo,1001382
Moore,Whitey,119310.0,moorw102,moorewh01,moore-001llo,1009131
Blosser,Greg,111114.0,blosg001,blossgr01,blosse001gre,1001086
Hackett,Walter,115288.0,hackw101,hackewa01,hacket001wal,1005181
Bartosh,Cliff,407802.0,bartc001,bartocl01,bartos001cli,1871
Morin,Mike,573046.0,morim002,morinmi01,morin-001mic,13442
McMath,Jimmy,118824.0,mcmaj101,mcmatji01,mcmath001jim,1008639
Hoying,Jared,592419.0,hoyij001,hoyinja01,hoying001jar,10882
Ort,Kaleb,672391.0,ort-k001,ortka01,ort---000kal,20061
Shackelford,John,817302.0,shacj101,shackjo01,shackl000joh,nan
Armbrust,Orville,110321.0,armbo101,armbror01,armbru001orv,1000309
Goforth,David,592341.0,gofod001,goforda01,gofort001dav,12166
Vaughn,DeWayne,123673.0,vaugd001,vaughde01,vaughn001dew,1013380
Gutiérrez,Franklin,429711.0,gutif001,gutiefr01,gutier002fra,3255
Stowe,Hal,122847.0,stowh101,stoweha01,stowe-001har,1012589
Lewis,Milton,818501.0,lewim101,lewismi01,lewis-002mil,nan
Watwood,Johnny,123993.0,watwj101,watwojo01,watwoo001joh,1013686
Triolo,Jared,669707.0,trioj001,triolja01,triolo000jar,25807
Moreland,Nate,818060.0,moren101,morelna01,morela001nat,nan
Ramírez,Erasmo,541640.0,ramie004,ramirer02,ramire002era,10314
Appel,Mark,571446.0,appem001,appelma01,appel-001mar,14823
Abbott,Dan,110013.0,abbod101,abbotda01,abbott001dan,1000008
Kimberlin,Harry,117064.0,kimbh101,kimbeha01,kimber001har,1006914
Converse,Jim,112605.0,convj001,conveji01,conver001jam,1002549
Sánchez,Ángel,605795.0,sanca008,sanchan03,sanche008ang,11776
Taber,Lefty,123070.0,tabel101,taberle01,taber-001edw,1012805
Jordan,Mike,116753.0,jordm102,jordami01,jordan001mik,1006611
Guilbe,Felix,819253.0,guilf101,guilbfe01,guilbe000fel,nan
Smith,Ollie,122438.0,smito101,smithol01,smith-002oll,1012185
Roy,Emil,121515.0,roy-e101,royem01,roy---001emi,1011265
Hartgraves,Dean,115563.0,hartd001,hartgde01,hartgr001dea,1005445
Strittmatter,Mark,136604.0,strim001,stritma01,stritt001mar,1012624
Tolbert,Jake,816919.0,tolbj101,tolbeja01,tolber000jak,nan
LeFlore,Ron,117630.0,leflr101,lefloro01,leflor001ron,1007478
Armour,Bill,492615.0,armob801,armoubi99,armour001wil,nan
McDonald,Jason,118638.0,mcdoj002,mcdonja02,mcdona003jas,1008460
Cedeño,Roger,112155.0,ceder001,cedenro01,cedeno001rog,869
DeViveiros,Bernie,113311.0,devib101,devivbe01,devive001ber,1003247
Cuyler,Milt,112980.0,cuylm001,cuylemi01,cuyler001mil,1002915
Roy,Normie,121518.0,roy-n101,royno01,roy---001nor,1011269
Burkhart,Ken,111735.0,burkk101,burkhke01,burkha001ken,1001693
Guerra,Mike,115219.0,guerm102,guerrmi01,guerra001fer,1005119
Traynor,Pie,123446.0,trayp101,traynpi01,trayno001har,1013165
Spinks,Scipio,122601.0,spins101,spinksc01,spinks001sci,1012345
Bittmann,Red,111029.0,bittr101,bittmre01,bittma001red,1001001
Stewart,Dave,122775.0,stewd001,stewada01,stewar002dav,1012519
Cruthers,Press,112895.0,crutp101,cruthpr01,cruthe001cha,1002837
Lodigiani,Dario,117860.0,lodid101,lodigda01,lodigi001dar,1007697
Wiley,Mark,124256.0,wilem101,wileyma01,wiley-001mar,1013942
Suarez,Robert,663158.0,suarr002,suarero01,suarez002rob,30115
Tom,Ka'ai,664789.0,tom-k001,tomka01,tom---000kaa,18136
Marquis,Jason,150302.0,marqj001,marquja01,marqui001jas,105
Campbell,Isaiah,663462.0,campi001,campbis01,campbe000isa,25551
Meloan,Jon,459974.0,meloj002,meloajo01,meloan001jon,3355
Weaver,Sam,124011.0,weavs101,weavesa01,weaver001sam,1013705
Purcell,Herman,817647.0,purch101,purcehe01,purcel002har,nan
Miller,Ryan,668943.0,millr004,millery01,miller010rya,nan
Eenhoorn,Robert,113764.0,eenhr001,eenhoro01,eenhoo001rob,1003696
Pride,Curtis,120766.0,pridc001,pridecu01,pride-001cur,1762
Turk,Lucas,123508.0,turkl101,turklu01,turk--001luc,1013224
Marimón,Sugar Ray,516970.0,maris001,marimsu01,marimo001sug,6027
Brunette,Justin,276535.0,brunj001,bruneju01,brunet001jus,1001592
Locke,Clarence,818466.0,lockc102,lockecl01,locke-000dad,nan
Busch,Ed,111788.0,busce101,busched01,busch-001edg,1001747
Robertson,Daryl,121287.0,robed105,roberda02,robert003dar,1011028
Hutchinson,Fred,116367.0,hutcf101,hutchfr01,hutchi002fre,1006238
Hulihan,Harry,116301.0,hulih101,hulihha01,huliha001har,1006175
McEvoy,Lou,118666.0,mcevl101,mcevolo01,mcevoy001lou,1008483
Vargas,César,570714.0,vargc002,vargace01,vargas001ces,14099
Pagés,Pedro,817887.0,,pagespe01,pages-001ped,nan
Doyne,Cory,449127.0,doync001,doyneco01,doyne-001mic,7262
Moore,Jackie,119302.0,moorj102,mooreja01,moore-001jac,1009112
González,Tony,114925.0,gonzt101,gonzato01,gonzal002and,1004845
Eiland,Dave,113782.0,eilad001,eilanda01,eiland001dav,1003714
Erickson,Paul,113881.0,ericp101,erickpa01,ericks004pau,1003810
Wise,Archie,124469.0,wisea101,wisear01,wise--001arc,1014150
Hart,Corey,430611.0,hartc001,hartco01,hart--001jon,1945
Butler,Johnny,111819.0,butlj101,butlejo02,butler006joh,1001779
Larkins,Patrick,137201.0,larku101,larki01,larkin003---,1007344
Richmond,Ray,121173.0,richr102,richmra01,richmo001ray,1010929
Rios,Danny,121220.0,riosd001,riosda01,rios--001dan,1010975
Carlisle,Walter,112001.0,carlw101,carliwa01,carlis001wal,1001956
Crawford,Larry,112797.0,crawl101,crawfla01,crawfo001cha,1002745
Holle,Gary,116076.0,hollg101,hollega01,holle-001gar,1005954
Benjamin,Mike,110862.0,benjm001,benjami01,benjam001mic,981
Kimsey,Chad,117069.0,kimsc101,kimsech01,kimsey001cly,1006920
Eyre,Willie,425466.0,eyrew001,eyrewi01,eyre--001wil,2078
Hoyt,James,624586.0,hoytj001,hoytja01,hoyt--000jam,14605
Greene,Todd,115103.0,greet003,greento02,greene001tod,1450
Phelps,Josh,150482.0,phelj001,phelpjo01,phelps001jos,1318
Johnson,Al,818776.0,,johnsal03,johnso196---,nan
Joost,Eddie,116744.0,joose101,joosted01,joost-001edw,1006604
Biemiller,Harry,110980.0,biemh101,biemiha01,biemil001har,1000952
Crow,Don,112878.0,crowd101,crowdo01,crow--001don,1002822
Shell,Steven,434579.0,shels002,shellst01,shell-001ste,3681
Lyons,Ed,118048.0,lyone101,lyonsed01,lyons-002edw,1007881
Scarce,Mac,121749.0,scarm101,scarcma01,scarce001gue,1011498
Pagel,Karl,120176.0,pagek101,pagelka01,pagel-001kar,1009952
Chisum,John,820084.0,chisj101,chisujo01,chisum000joh,nan
Paulino,David,600944.0,pauld002,paulida01,paulin002dav,17418
Parrilla,Sam,120246.0,parrs101,parrisa01,parril001sam,1010022
Lewis,Royce,668904.0,lewir003,lewisro02,lewis-002roy,20437
Kaminsky,Rob,641739.0,kamir001,kaminro01,kamins000rob,15792
Massa,Gordon,118403.0,massg101,massago01,massa-001gor,1008223
Anderson,Jason,425427.0,andej003,anderja01,anders003jas,1661
Daubach,Brian,136766.0,daubb001,daubabr01,daubac001bri,186
Thomas,Lacey,816971.0,thoml105,thomala03,thomas000lac,nan
Parque,Jim,133220.0,parqj001,parquji01,parque001jam,250
Pearce,Bunny,120334.0,peard101,pearcdu01,pearce001wil,1010101
Innis,Jeff,116395.0,innij001,innisje01,innis-001jef,1006266
Greene,Riley,682985.0,greer003,greenri03,greene000ril,25976
Nosek,Randy,119856.0,noser001,nosekra01,nosek-001ran,1009649
Eckhardt,Ox,113729.0,eckho101,eckhaox01,eckhar001osc,1003661
Kircher,Mike,117115.0,kircm101,kirchmi01,kirche001mic,1006965
O'Rourke,John,120057.0,orouj102,o'roujo01,orourk001joh,1009840
Kitchen,Austin,685116.0,kitca001,kitchau01,kitche000aus,nan
Jones,Marcus,289033.0,jonem002,jonesma02,jones-001mar,1006575
Solaita,Tony,122523.0,solat101,solaito01,solait001tol,1012265
Gantner,Jim,114569.0,gantj001,gantnji01,gantne001jam,1004483
Hernaiz,Darell,687231.0,hernd006,hernada04,hernai000dar,26224
Allen,Pete,110150.0,allep101,allenpe01,allen-001pet,1000156
Kelly,Van,116960.0,kellv101,kellyva01,kelly-001van,1006818
Nelson,John,449448.0,nelsj003,nelsojo02,nelson004joh,3640
Crandall,Del,112788.0,crand102,crandde01,cranda001del,1002729
Polley,Dale,120654.0,polld001,polleda01,polley001ezr,1010422
Brashear,Roy,111400.0,brasr101,brashro01,brashe002roy,1001362
Burns,Dick,111756.0,burnd102,burnsdi01,burns-001dic,1001705
Achter,A. J.,592091.0,achta001,achteaj01,achter001ada,11387
Davis,Brock,113098.0,davib105,davisbr02,davis-001bry,1003038
Fisher,George,114169.0,fishs101,fishesh01,fisher003geo,1004097
McLaughlin,Jim,118796.0,mclaj102,mclauji02,mclaug003jam,1008613
Pedre,Jorge,120348.0,pedrj001,pedrejo01,pedre-001jor,1010120
Hill,Jaden,677955.0,hillj002,hillja01,hill--000jad,nan
Hughes,Tom,116287.0,hught104,hugheto03,hughes003tho,1006165
Sanoja,Javier,691594.0,sanoj001,sanojja01,sanoja000jav,nan
Keating,Walter,116880.0,keatc101,keatich01,keatin001wal,1006734
Odom,Joseph,641929.0,odomj001,odomjo01,odom--002jos,15535
Bivens,Spencer,702352.0,bives001,bivensp01,bivens000spe,nan
Trejo,Alan,676701.0,treja001,trejoal01,trejo-000ala,20056
Evans,Demarcus,663770.0,evand003,evansde01,evans-000dem,21087
Rivera,T. J.,608061.0,rivet001,rivertj01,rivera000tj-,12495
Campbell,Soup,111923.0,camps104,campbso01,campbe001cla,1001892
Williams,Dana,124295.0,willd001,willida06,willia002dan,1013987
League,Brandon,434181.0,leagb001,leagubr01,league001bra,3731
Burdick,Bill,111702.0,burdb101,burdibi01,burdic001bil,1001663
Bradford,Larry,111338.0,bradl101,bradfla01,bradfo001lar,1001300
Stiles,Rollie,122794.0,stilr103,stilero01,stiles001rol,1012535
Turner,Ken,123515.0,turnk101,turneke01,turner002ken,1013230
Parra,Manny,448159.0,parrm001,parrama01,parra-001man,4279
Washington,George,123966.0,washg102,washige01,washin001slo,1013655
Lance,Gary,117445.0,lancg101,lancega01,lance-002gar,1007288
Terrero,Luis,407880.0,terrl001,terrelu01,terrer001lui,1765
Scott,Pete,121930.0,scotp101,scottpe01,scott-001flo,1011692
Delgado,Alex,113231.0,delga001,delgaal01,delgad001ale,1003170
Jackson,Ryan,133224.0,jackr004,jacksry01,jackso001rya,472
Whitaker,Lou,124154.0,whitl001,whitalo01,whitak001lou,1013846
Blyleven,Bert,111126.0,blylb001,blylebe01,blylev001rik,1001098
Shuba,George,122200.0,shubg101,shubage01,shuba-001geo,1011940
James,Tice,818845.0,jamet101,jamesti01,james-000tic,nan
Thompson,,816957.0,,thomp06,thomps138---,nan
Fitzmorris,Al,114201.0,fitza101,fitzmal01,fitzmo001ala,1004119
Kimbrel,Craig,518886.0,kimbc001,kimbrcr01,kimbre001cra,6655
Charton,Pete,112215.0,charp101,chartpe01,charto001fra,1002162
Berry,Joe,110934.0,berrj102,berryjo03,berry-001jon,1000907
Rollins,Jimmy,276519.0,rollj001,rolliji01,rollin001jam,971
Elliott,Rowdy,113807.0,ellir104,ellioro01,elliot001har,1003744
Smith,Edgar,600052.0,smite101,smithed01,smith-003edg,1012129
Thielman,Henry,123226.0,thieh101,thielhe01,thielm001hen,1012954
Consolo,Billy,112601.0,consb101,consobi01,consol001wil,1002545
Dodge,Sam,113416.0,dodgs101,dodgesa01,dodge-002sam,1003352
Montague,John,119256.0,montj101,montajo01,montag001joh,1009060
Miller,Elmer,119071.0,mille102,milleel01,miller001elm,1008894
Dallard,Eggie,819894.0,dalle101,dallaeg01,dallar000egg,nan
Moffitt,Randy,119222.0,moffr101,moffira01,moffit001ran,1009027
Dudra,John,113588.0,dudrj101,dudrajo01,dudra-001joh,1003523
Loewen,Adam,429400.0,loewa001,loewead01,loewen001ada,2134
Evans,Frank,819608.0,evanf102,evansfr01,evans-006fra,nan
Witt,Red,124489.0,wittr101,wittge01,witt--001geo,1014172
Roberts,Ethan,681799.0,robee001,roberet01,robert000eth,24930
Tonis,Mike,408223.0,tonim001,tonismi01,tonis-001mic,2083
Phebus,Bill,120501.0,phebb101,phebubi01,phebus001ray,1010271
Solís,Sammy,519301.0,solis001,solissa01,solis-001sam,11457
George,Alex,114701.0,geora101,georgal01,george001ale,1004617
Rowand,Aaron,400023.0,rowaa001,rowanaa01,rowand001aar,254
Bell,Cliff,820547.0,bellc102,bellcl01,bell--002cli,nan
Roof,Phil,121434.0,roofp101,roofph01,roof--001phi,1011182
Gorman,Tom,114979.0,gormt102,gormato02,gorman001tho,1004886
Loun,Don,117938.0,lound101,loundo01,loun--001don,1007771
Huhn,Emil,116296.0,huhne101,huhnem01,huhn--001emi,1006170
Barnes,Matt,598264.0,barnm001,barnema01,barnes001mat,12863
Mahoney,Danny,118167.0,mahod101,mahonda02,mahone002dan,1007993
Frailing,Ken,114370.0,fraik101,frailke01,fraili001ken,1004288
Chadbourne,Chet,112164.0,chadc101,chadbch01,chadbo001che,1002110
Slama,Anthony,460104.0,slama001,slamaan01,slama-001ant,3064
McBride,Macay,434680.0,mcbrm001,mcbrima01,mcbrid002jos,3475
Lollar,Tim,117878.0,lollt001,lollati01,lollar001wil,1007715
Dailey,Vince,112996.0,dailv101,dailevi01,dailey001vin,1002931
Matthews,William,118437.0,mattw102,matthwi01,matthe002wil,1008258
Galloway,Chick,114549.0,gallc101,galloch01,gallow001cla,1004463
Burke,Leo,111724.0,burkl102,burkele02,burke-001leo,1001688
Schugel,A. J.,519263.0,schua001,schugaj01,schuge001and,11432
Frey,Steve,114428.0,freys001,freyst01,frey--001ste,1004344
Whiteside,Sean,124208.0,whits001,whitese01,whites001dav,1013893
Kitson,Frank,117130.0,kitsf101,kitsofr01,kitson001fra,1006981
Heath,Mickey,115677.0,heatm101,heathmi01,heath-001min,1005563
Brigham,Jake,502010.0,brigj001,brighja01,brigha001jac,2851
Petrick,Billy,459336.0,petrb002,petribi01,petric001wil,4865
Cristante,Leo,112837.0,crisl101,cristle01,crista001dan,1002778
Turner,Bob,816883.0,turnb101,turnebo01,turner001bob,nan
Van Cuyk,Chris,123633.0,vancc101,vancuch01,vancuy001chr,1013345
Vines,Eddie,816787.0,vinee101,vinesed01,vines-000edd,nan
Ferguson,Charlie,114063.0,fergc102,ferguch02,fergus002cha,1003988
Okrie,Frank,119965.0,okrif101,okriefr01,okrie-001fra,1009757
Keefe,Bobby,116887.0,keefb101,keefebo01,keefe-001rob,1006739
Deas,Yank,819816.0,deasy101,deasya01,deas--000yan,nan
Beckmann,Bill,110778.0,beckb103,beckmbi01,beckma001wil,1000755
Mesa,Victor,683748.0,mesav001,mesavi01,mesa--004vic,nan
Brash,Matt,666374.0,brasm001,brashma01,brash-001mat,25756
Herring,Lefty,115850.0,herrl102,herrile01,herrin001sil,1005729
Berroa,Steward,672642.0,berrs002,berrost01,berroa000ste,nan
Jones,Mitch,462536.0,jonem003,jonesmi03,jones-001mit,3006
Huang,Wei-Chieh,658791.0,huanw001,huangwe01,huang-002wei,17508
Whitney,Art,124219.0,whita102,whitnar01,whitne002art,1013906
Bunn,Willie,820283.0,bunnw101,bunnwi01,bunn--003wil,nan
Ellerbe,Frank,113798.0,ellef101,ellerfr01,ellerb001fra,1003728
Thompson,Hank,123285.0,thomh103,thompha02,thomps001hen,1013012
Gasser,Robert,688107.0,gassr001,gassero01,gasser000rob,nan
Brown,Curly,111537.0,browc104,browncu01,brown-016cha,1001505
Happenny,John,115449.0,happj101,happejo01,happen001joh,1005337
Gans,Judy,819450.0,gansj101,gansju01,gans--000jud,nan
Carter,Paul,820152.0,cartp102,cartepa02,carter004pau,nan
Canseco,Ozzie,111963.0,canso001,canseoz01,cansec001osv,1001919
Cortes,Carlos,666126.0,cortc001,corteca01,cortes001car,nan
Davis,Mark,113125.0,davim004,davisma02,davis-004mar,1003068
Matteson,C. V.,118431.0,mattc101,mattec.01,mattes001cv-,1008250
Sanó,Miguel,593934.0,sanom001,sanomi01,sano--001mig,12164
Bostick,Akeem,641384.0,bosta001,bostiak01,bostic000ake,15979
Nichting,Chris,119775.0,nichc002,nichtch01,nichti001chr,1414
Anderson,Sparky,110238.0,andes101,andersp01,anders005geo,1000243
Gannon,Bill,114566.0,gannb101,gannobi01,gannon002wil,1004479
Kolp,Ray,117239.0,kolpr101,kolpra01,kolp--001ray,1007088
Burnett,Sean,430634.0,burns001,burnese01,burnet001sea,1886
Wilson,Craig,346852.0,wilsc003,wilsocr03,wilson002cra,1015
Campbell,Billy,111940.0,campb103,campbbi01,campbe004wil,1001873
Chlupsa,Bob,112254.0,chlub101,chlupbo01,chlups001rob,1002201
Blattner,Buddy,111089.0,blatb101,blattbu01,blattn001rob,1001061
Carbo,Bernie,111979.0,carbb101,carbobe01,carbo-001ber,1001935
Hargreaves,Charlie,115473.0,hargc101,hargrch01,hargre001cha,1005360
McPhee,Bid,118860.0,mcphb101,mcphebi01,mcphee001bid,1008675
Rader,Dave,120872.0,raded101,raderda01,rader-001dav,1010636
Tiernan,Mike,123337.0,tierm101,tiernmi01,tierna001mik,1013062
Upchurch,Woody,123571.0,upchw101,upchuwo01,upchur001jef,1013287
Snyder,Brad,430957.0,snydb002,snydebr02,snyder001bra,6052
Leskanic,Curt,117710.0,leskc001,leskacu01,leskan001cur,694
Hershey,Frank,115860.0,hersf101,hershfr01,hershe001fra,1005739
Cooper,Sam,819988.0,coops101,coopesa01,cooper003sam,nan
Young,Jacob,696285.0,younj004,youngja03,young-001jac,29931
St. Claire,Randy,121625.0,stclr001,st.clra01,stclai001ran,1012443
Doubront,Félix,467094.0,doubf001,doubrfe01,doubro001fel,1478
Watts,Herman,816693.0,watth101,wattshe01,watts-002her,nan
Beale,Giovanni,820554.0,bealg101,bealegi01,beal--000lef,nan
Blackwell,Charlie,820484.0,blacc102,blackch03,blackw003cha,nan
Surkamp,Eric,474668.0,surke001,surkaer01,surkam001eri,2540
Murphy,,119541.0,murpu102,murph01,murphy002---,1009344
Ake,John,110099.0,ake-j101,akejo01,ake---001joh,1000095
Hanhold,Eric,621098.0,hanhe001,hanhoer01,hanhol000eri,18332
Wanner,Jack,123906.0,wannj101,wanneja01,wanner001cla,1013598
Emery,Cal,113837.0,emerc101,emeryca01,emery-001cal,1003766
Humber,Charlie,818929.0,humbc101,humbech01,humber002tho,nan
Wagner,Billy,123790.0,wagnb001,wagnebi02,wagner002wil,578
Ramírez,Horacio,400141.0,ramih002,ramirho01,ramire001hor,110
Gilchrist,Dennis,819390.0,gilcd101,gilchde01,gilcre000den,nan
Koob,Ernie,117252.0,koobe101,koober01,koob--001ern,1007100
Murray,Ed,119580.0,murre101,murraed01,murray001edw,1009385
Carter,Chris,452080.0,cartc001,cartech01,carter003wil,7707
Walberg,Rube,123804.0,walbr101,walberu01,walber001geo,1013501
McCray,Rodney,118611.0,mccrr001,mccraro01,mccray001rod,1008427
Zak,Frankie,124737.0,zak-f101,zakfr01,zak---001fra,1014412
Moore,Brad,119287.0,moorb003,moorebr01,moore-002bra,1009096
Gatewood,Aubrey,114657.0,gatea101,gatewau01,gatewo001aub,1004573
Aparicio,Luis,110290.0,aparl101,aparilu01,aparic001lui,1000278
Sorrell,Billy,122539.0,sorrb101,sorrebi01,sorrel001wil,1012280
Roof,Gene,121433.0,roofg101,roofge01,roof--001eug,1011181
Summa,Homer,122976.0,summh101,summaho01,summa-001hom,1012717
Ruffin,Bruce,121545.0,ruffb001,ruffibr01,ruffin001bru,1011294
Robertson,Jerry,121291.0,robej102,roberje01,robert002jer,1011036
Fuchs,Charlie,114467.0,fuchc101,fuchsch01,fuchs-001cha,1004382
Sima,Al,122238.0,simaa101,simaal01,sima--001alb,1011976
Robinson,Craig,121305.0,robic101,robincr01,robins002cra,1011058
Ruberto,Sonny,121526.0,rubes101,ruberso01,rubert001joh,1011276
Leclerc,José,600917.0,leclj001,leclejo01,lecler000jos,14524
McCoy,Benny,118607.0,mccob102,mccoybe01,mccoy-001ben,1008425
Henry,Bill,115793.0,henrb101,henrybi01,henry-006wil,1005665
Kenney,John,116997.0,kennj102,kennejo01,kenney003joh,1006842
Williams,Samuel,816542.0,wills104,willisa01,willia001sam,nan
Gibbons,Jay,400158.0,gibbj002,gibboja01,gibbon001jay,141
Betzel,Bruno,110962.0,betzb101,betzebr01,betzel001chr,1000934
Jones,Odell,116712.0,joneo001,jonesod01,jones-001ode,1006579
Parker,Willie,817858.0,parkw102,parkewi01,parker008wil,nan
Guiney,Ben,115232.0,guinb102,guinebe01,guiney001ben,1005127
Stanton,Giancarlo,519317.0,stanm004,stantmi03,stanto003mic,4949
Romero,Ricky,460069.0,romer002,romerri01,romero001ric,3403
Slocum,Brian,451497.0,slocb001,slocubr01,slocum001bri,4705
Martínez,Chito,118379.0,martc003,martich01,martin003rey,1008159
Lamb,John,117429.0,lambj101,lambjo01,lamb--001joh,1007276
Webb,Daniel,543900.0,webbd001,webbda01,webb--001rob,10558
Chapman,Calvin,112195.0,chapc101,chapmca01,chapma001cal,1002142
Newkirk,Alex,817973.0,newka101,newkial01,newkir001ale,nan
Baldwin,,820613.0,baldu101,baldw02,baldwi013---,nan
Waller,Ty,123868.0,wallt002,wallety01,waller001ell,1013557
Meadows,Louie,118891.0,meadl001,meadolo01,meadow001mic,1008706
Fernández,José,628336.0,fernj004,fernajo03,fernan018jos,19254
Batton,Chris,110695.0,battc101,battoch01,batton001chr,1000676
